"timestamp [UTC]",message,severityLevel,itemType,customDimensions,customMeasurements,"operation_Name","operation_Id","operation_ParentId","operation_SyntheticSource","session_Id","user_Id","user_AuthenticatedId","user_AccountId","application_Version","client_Type","client_Model","client_OS","client_IP","client_City","client_StateOrProvince","client_CountryOrRegion","client_Browser","cloud_RoleName","cloud_RoleInstance",appId,appName,iKey,sdkVersion,itemId,itemCount,"_ResourceId"
"4/19/2021, 1:14:29.569 PM","CreateAppLaunchExceptionData-Exceptions-{""RecentExceptions"":[""HttpService(POST) - DioError [DioErrorType.CONNECT_TIMEOUT]: Connecting timed out [60000ms]"",""{systemName: iOS, systemVersion: 14.4.2, model: iPhone}""],""AppVersionNumber"":""21.0.0"",""DeviceId"":""232674DC-70B5-4C2C-87B3-DF47097E39EE"",""CommandDateTime"":""2021-04-19T14:14:29.35164+01:00"",""SyncInfo"":null,""ProcessInfo"":null}",3,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Inspection.Business.Service.TelemetryService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Telemetry/CreateAppLaunchException"",""RequestId"":""800004a9-0000-ce00-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""5ca366f76dda64428f76a765e67e9ba7"",""SpanId"":""59a985effc14fd4d"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.TelemetryController.CreateAppLaunchException (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""36069cc3-7cab-45ec-86e0-f9099a61663d"",""OriginalFormat"":""CreateAppLaunchExceptionData-Exceptions-{\""RecentExceptions\"":[\""HttpService(POST) - DioError [DioErrorType.CONNECT_TIMEOUT]: Connecting timed out [60000ms]\"",\""{systemName: iOS, systemVersion: 14.4.2, model: iPhone}\""],\""AppVersionNumber\"":\""21.0.0\"",\""DeviceId\"":\""232674DC-70B5-4C2C-87B3-DF47097E39EE\"",\""CommandDateTime\"":\""2021-04-19T14:14:29.35164+01:00\"",\""SyncInfo\"":null,\""ProcessInfo\"":null}""}",,"POST Telemetry/CreateAppLaunchException [v]",5ca366f76dda64428f76a765e67e9ba7,59a985effc14fd4d,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","412343ec-a111-11eb-94b1-501ac547a2e7",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 1:01:53.549 PM","CreateAppLaunchExceptionData-Exceptions-{""RecentExceptions"":[""HttpService(POST) - DioError [DioErrorType.CONNECT_TIMEOUT]: Connecting timed out [60000ms]"",""{systemName: iOS, systemVersion: 14.4.2, model: iPhone}""],""AppVersionNumber"":""21.0.0"",""DeviceId"":""232674DC-70B5-4C2C-87B3-DF47097E39EE"",""CommandDateTime"":""2021-04-19T14:01:53.324625+01:00"",""SyncInfo"":null,""ProcessInfo"":null}",3,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Inspection.Business.Service.TelemetryService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Telemetry/CreateAppLaunchException"",""RequestId"":""800027ef-0000-f800-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""1f86c62ac640174aad88f18b1ff4dd32"",""SpanId"":""51ca22f2a4c3de4a"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.TelemetryController.CreateAppLaunchException (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""36069cc3-7cab-45ec-86e0-f9099a61663d"",""OriginalFormat"":""CreateAppLaunchExceptionData-Exceptions-{\""RecentExceptions\"":[\""HttpService(POST) - DioError [DioErrorType.CONNECT_TIMEOUT]: Connecting timed out [60000ms]\"",\""{systemName: iOS, systemVersion: 14.4.2, model: iPhone}\""],\""AppVersionNumber\"":\""21.0.0\"",\""DeviceId\"":\""232674DC-70B5-4C2C-87B3-DF47097E39EE\"",\""CommandDateTime\"":\""2021-04-19T14:01:53.324625+01:00\"",\""SyncInfo\"":null,\""ProcessInfo\"":null}""}",,"POST Telemetry/CreateAppLaunchException [v]",1f86c62ac640174aad88f18b1ff4dd32,51ca22f2a4c3de4a,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","7a071ec5-a10f-11eb-94b1-501ac5478ca4",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 1:01:53.524 PM","CreateAppLaunchExceptionData-Exceptions-{""RecentExceptions"":[""HttpService(POST) - DioError [DioErrorType.CONNECT_TIMEOUT]: Connecting timed out [60000ms]"",""{systemName: iOS, systemVersion: 14.4.2, model: iPhone}""],""AppVersionNumber"":""21.0.0"",""DeviceId"":""232674DC-70B5-4C2C-87B3-DF47097E39EE"",""CommandDateTime"":""2021-04-19T14:01:53.325395+01:00"",""SyncInfo"":null,""ProcessInfo"":null}",3,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Inspection.Business.Service.TelemetryService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Telemetry/CreateAppLaunchException"",""RequestId"":""8000023e-0000-a400-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""0eb1bceb1befb543b1b2d033ffae95b8"",""SpanId"":""2d53e5d94c21184a"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.TelemetryController.CreateAppLaunchException (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""36069cc3-7cab-45ec-86e0-f9099a61663d"",""OriginalFormat"":""CreateAppLaunchExceptionData-Exceptions-{\""RecentExceptions\"":[\""HttpService(POST) - DioError [DioErrorType.CONNECT_TIMEOUT]: Connecting timed out [60000ms]\"",\""{systemName: iOS, systemVersion: 14.4.2, model: iPhone}\""],\""AppVersionNumber\"":\""21.0.0\"",\""DeviceId\"":\""232674DC-70B5-4C2C-87B3-DF47097E39EE\"",\""CommandDateTime\"":\""2021-04-19T14:01:53.325395+01:00\"",\""SyncInfo\"":null,\""ProcessInfo\"":null}""}",,"POST Telemetry/CreateAppLaunchException [v]",0eb1bceb1befb543b1b2d033ffae95b8,2d53e5d94c21184a,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","7a071ec4-a10f-11eb-94b1-501ac5478ca4",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 12:54:14.361 PM","CompanyService- Data received from db - ClientId- 9e17e9e3-97c4-41e3-bc43-597b8b1469a2 User- 072b781c-77d4-46e2-903a-dc8f2409c0c0",0,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Inspection.Business.Service.CompanyService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Company/GetCompany/9e17e9e3-97c4-41e3-bc43-597b8b1469a2"",""RequestId"":""80000290-0001-b400-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""e12a2ac12a06e745914031e0885734c3"",""SpanId"":""4d3367f5491e874e"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.CompanyController.GetCompany (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""a9aa0ed8-75a1-4818-912f-388003d44431"",""OriginalFormat"":""CompanyService- Data received from db - ClientId- 9e17e9e3-97c4-41e3-bc43-597b8b1469a2 User- 072b781c-77d4-46e2-903a-dc8f2409c0c0""}",,"GET Company/GetCompany [companyId/v]",e12a2ac12a06e745914031e0885734c3,4d3367f5491e874e,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","7693c91d-a10e-11eb-94b1-281878c712e5",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 12:38:33.717 PM","GetScaffoldPhotos-DownloadCompleted-ClientId-9e17e9e3-97c4-41e3-bc43-597b8b1469a2-UserId-71cf0647-bf1e-ea48-3fd2-46bd5c411fc4-Time-4/19/2021 12:38:33 PM-Count-0",0,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Business.Service.ScaffoldService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Scaffold/GetScaffoldPhotos"",""RequestId"":""800003af-0001-c400-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""f37ed6b754779547b9eeb18604915e9a"",""SpanId"":""a9424cec0c310440"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.ScaffoldController.GetScaffoldPhotos (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""767b5c24-c17d-4505-8494-1c371dc22186"",""OriginalFormat"":""GetScaffoldPhotos-DownloadCompleted-ClientId-9e17e9e3-97c4-41e3-bc43-597b8b1469a2-UserId-71cf0647-bf1e-ea48-3fd2-46bd5c411fc4-Time-4/19/2021 12:38:33 PM-Count-0""}",,"POST Scaffold/GetScaffoldPhotos [v]",f37ed6b754779547b9eeb18604915e9a,a9424cec0c310440,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","3e009b50-a10c-11eb-94b1-501ac547b3c0",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 12:38:33.717 PM","GetScaffoldPhotos-DownloadStarted-ClientId-9e17e9e3-97c4-41e3-bc43-597b8b1469a2-UserId-71cf0647-bf1e-ea48-3fd2-46bd5c411fc4-Time-4/19/2021 12:38:33 PM",0,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Business.Service.ScaffoldService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Scaffold/GetScaffoldPhotos"",""RequestId"":""800003af-0001-c400-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""f37ed6b754779547b9eeb18604915e9a"",""SpanId"":""a9424cec0c310440"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.ScaffoldController.GetScaffoldPhotos (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""767b5c24-c17d-4505-8494-1c371dc22186"",""OriginalFormat"":""GetScaffoldPhotos-DownloadStarted-ClientId-9e17e9e3-97c4-41e3-bc43-597b8b1469a2-UserId-71cf0647-bf1e-ea48-3fd2-46bd5c411fc4-Time-4/19/2021 12:38:33 PM""}",,"POST Scaffold/GetScaffoldPhotos [v]",f37ed6b754779547b9eeb18604915e9a,a9424cec0c310440,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","3e009b4f-a10c-11eb-94b1-501ac547b3c0",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 12:38:25.776 PM","GetSitePhotos-DownloadStarted-ClientId-9e17e9e3-97c4-41e3-bc43-597b8b1469a2-UserId-71cf0647-bf1e-ea48-3fd2-46bd5c411fc4-Time-4/19/2021 12:38:25 PM",0,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Business.Service.SiteService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Site/GetSitePhotos"",""RequestId"":""8000044e-0000-ce00-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""374fc6ec3b86ee4ba1f121470628830c"",""SpanId"":""b65d0f0d2f748b49"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.SiteController.GetSitePhotos (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""73a1f614-c4a8-474f-a3eb-3173bb175325"",""OriginalFormat"":""GetSitePhotos-DownloadStarted-ClientId-9e17e9e3-97c4-41e3-bc43-597b8b1469a2-UserId-71cf0647-bf1e-ea48-3fd2-46bd5c411fc4-Time-4/19/2021 12:38:25 PM""}",,"POST Site/GetSitePhotos [v]",374fc6ec3b86ee4ba1f121470628830c,b65d0f0d2f748b49,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","3e009b4d-a10c-11eb-94b1-501ac547b3c0",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 12:38:25.776 PM","GetSitePhotos-DownloadCompleted-ClientId-9e17e9e3-97c4-41e3-bc43-597b8b1469a2-UserId-71cf0647-bf1e-ea48-3fd2-46bd5c411fc4-Time-4/19/2021 12:38:25 PM-Count-0",0,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Business.Service.SiteService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Site/GetSitePhotos"",""RequestId"":""8000044e-0000-ce00-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""374fc6ec3b86ee4ba1f121470628830c"",""SpanId"":""b65d0f0d2f748b49"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.SiteController.GetSitePhotos (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""73a1f614-c4a8-474f-a3eb-3173bb175325"",""OriginalFormat"":""GetSitePhotos-DownloadCompleted-ClientId-9e17e9e3-97c4-41e3-bc43-597b8b1469a2-UserId-71cf0647-bf1e-ea48-3fd2-46bd5c411fc4-Time-4/19/2021 12:38:25 PM-Count-0""}",,"POST Site/GetSitePhotos [v]",374fc6ec3b86ee4ba1f121470628830c,b65d0f0d2f748b49,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","3e009b4e-a10c-11eb-94b1-501ac547b3c0",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 12:37:53.143 PM","CompanyService- Data received from db - ClientId- 9e17e9e3-97c4-41e3-bc43-597b8b1469a2 User- 072b781c-77d4-46e2-903a-dc8f2409c0c0",0,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Inspection.Business.Service.CompanyService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Company/GetCompany/9e17e9e3-97c4-41e3-bc43-597b8b1469a2"",""RequestId"":""80000266-0001-9d00-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""4dba36a3e4b586458e8502af80bdec15"",""SpanId"":""a60eb4644fc74442"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.CompanyController.GetCompany (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""a9aa0ed8-75a1-4818-912f-388003d44431"",""OriginalFormat"":""CompanyService- Data received from db - ClientId- 9e17e9e3-97c4-41e3-bc43-597b8b1469a2 User- 072b781c-77d4-46e2-903a-dc8f2409c0c0""}",,"GET Company/GetCompany [companyId/v]",4dba36a3e4b586458e8502af80bdec15,a60eb4644fc74442,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","2c3e6992-a10c-11eb-94b1-501ac5479d66",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 12:37:52.140 PM","CompanyService- Data received from db - ClientId- 9e17e9e3-97c4-41e3-bc43-597b8b1469a2 User- 072b781c-77d4-46e2-903a-dc8f2409c0c0",0,trace,"{""CategoryName"":""Cads.Scaffolding.AppGen2.Inspection.Business.Service.CompanyService"",""AspNetCoreEnvironment"":""Production"",""RequestPath"":""/api/1.0/Company/GetCompany/9e17e9e3-97c4-41e3-bc43-597b8b1469a2"",""RequestId"":""80000e9f-0001-ce00-b63f-84710c7967bb"",""ParentId"":""0000000000000000"",""TraceId"":""4982be1ab87401478768835a747f5be5"",""SpanId"":""af7a4d3e35dfe641"",""ActionName"":""Cads.Scaffolding.AppGen2.Inspection.API.Controllers.CompanyController.GetCompany (Cads.Scaffolding.AppGen2.Inspection.API)"",""ActionId"":""a9aa0ed8-75a1-4818-912f-388003d44431"",""OriginalFormat"":""CompanyService- Data received from db - ClientId- 9e17e9e3-97c4-41e3-bc43-597b8b1469a2 User- 072b781c-77d4-46e2-903a-dc8f2409c0c0""}",,"GET Company/GetCompany [companyId/v]",4982be1ab87401478768835a747f5be5,af7a4d3e35dfe641,,,,,,"1.0.0.0",PC,,,"0.0.0.0",Barry,"Vale of Glamorgan","United Kingdom",,"prod-multitenant-inspectorv2-uk-api",RD00155D049F34,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","il:2.16.0-18277","2c3e6991-a10c-11eb-94b1-501ac5479d66",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 2:25:40.274 AM","SnapshotHelper::TakeSnapshotTimerCallback",0,trace,,,,,,,,,,,,PC,,,"0.0.0.0",London,England,"United Kingdom",,"prod-multitenant-inspectorv2db-uk-api",RD00155D02B553,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","sd:2.7.2-24631","901897d1-a0b6-11eb-94b1-501ac547b99c",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 2:25:40.274 AM","SnapshotHelper::TakeSnapshot time since last: 00:20:00.0286155",0,trace,,,,,,,,,,,,PC,,,"0.0.0.0",London,England,"United Kingdom",,"prod-multitenant-inspectorv2db-uk-api",RD00155D02B553,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","sd:2.7.2-24631","91676e27-a0b6-11eb-94b1-501ac54786bb",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 2:25:40.274 AM","SnapshotHelper::TakeSnapshotInternal - no new files in CodeGen",0,trace,,,,,,,,,,,,PC,,,"0.0.0.0",London,England,"United Kingdom",,"prod-multitenant-inspectorv2db-uk-api",RD00155D02B553,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","sd:2.7.2-24631","910fda41-a0b6-11eb-94b1-281878c74b59",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 2:05:40.246 AM","SnapshotHelper::TakeSnapshotInternal - no new files in CodeGen",0,trace,,,,,,,,,,,,PC,,,"0.0.0.0",London,England,"United Kingdom",,"prod-multitenant-inspectorv2db-uk-api",RD00155D02B553,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","sd:2.7.2-24631","cd76a188-a0b3-11eb-94b1-281878c74b59",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 2:05:40.246 AM","SnapshotHelper::TakeSnapshotTimerCallback",0,trace,,,,,,,,,,,,PC,,,"0.0.0.0",London,England,"United Kingdom",,"prod-multitenant-inspectorv2db-uk-api",RD00155D02B553,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","sd:2.7.2-24631","cd3d6e9d-a0b3-11eb-94b1-281878c70241",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 2:01:15.307 AM","SnapshotHelper::TakeSnapshotInternal - no new files in CodeGen",0,trace,,,,,,,,,,,,PC,,,"0.0.0.0",London,England,"United Kingdom",,"prod-multitenant-inspectorv2db-uk-api",RD00155D02BCFF,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","sd:2.7.2-24631","34014f3a-a0b3-11eb-94b1-281878c70241",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 2:01:14.339 AM","SnapshotHelper::TakeSnapshotTimerCallback",0,trace,,,,,,,,,,,,PC,,,"0.0.0.0",London,England,"United Kingdom",,"prod-multitenant-inspectorv2db-uk-api",RD00155D02BCFF,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","sd:2.7.2-24631","35ec6ef9-a0b3-11eb-94b1-281878c750e3",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
"4/19/2021, 1:53:39.885 AM","SnapshotHelper::TakeSnapshot time since last: 00:40:00.0302927",0,trace,,,,,,,,,,,,PC,,,"0.0.0.0",London,England,"United Kingdom",,"prod-multitenant-inspectorv2db-uk-api",RD00155D02B553,"682de1b5-ab49-42a3-b0e8-c75ded0a7eb9","/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api","01f0d05d-bcba-43c5-a2bf-99985adecc07","sd:2.7.2-24631","28972471-a0b2-11eb-94b1-281878c70241",1,"/subscriptions/dd62d64c-0a29-4783-808c-f4346b13c135/resourcegroups/multitenant-sitemanager-production/providers/microsoft.insights/components/prod-multitenant-inspectorv2-uk-api"
